ID_LAT_LON_YEAR_WEEK,emission
ID_-0.547_29.653_2022_21,0.5951031110999995
ID_-0.547_29.653_2022_22,0.6250077277000002
ID_-0.547_29.653_2022_23,0.6382124484000007
ID_-0.547_29.653_2022_24,0.6518966626000003
ID_-0.547_29.653_2022_25,0.6455238119999998
ID_-0.547_29.653_2022_26,0.6417895973999999
ID_-0.547_29.653_2022_27,0.6388989689000001
ID_-0.547_29.653_2022_28,0.6230325922999994
ID_-0.547_29.653_2022_29,0.6266537686000002
ID_-0.547_29.653_2022_30,0.6374083189000003
ID_-0.547_29.653_2022_31,0.6797137140999994
ID_-0.547_29.653_2022_32,0.6757345092
ID_-0.547_29.653_2022_33,0.6715264925000003
ID_-0.547_29.653_2022_34,0.6645539339999993
ID_-0.547_29.653_2022_35,0.6665699660999994
ID_-0.547_29.653_2022_36,0.6826749796999998
ID_-0.547_29.653_2022_37,0.6857903677999994
ID_-0.547_29.653_2022_38,0.6755333539999993
ID_-0.547_29.653_2022_39,0.6513668492999993
ID_-0.547_29.653_2022_40,0.6241222042999992
ID_-0.547_29.653_2022_41,0.6280053044999989
ID_-0.547_29.653_2022_42,0.6339154423999986
ID_-0.547_29.653_2022_43,0.6366172159999993
ID_-0.547_29.653_2022_44,0.628617020700001
ID_-0.547_29.653_2022_45,0.6332926452000011
ID_-0.547_29.653_2022_46,0.6349000044000007
ID_-0.547_29.653_2022_47,0.6478762816000004
ID_-0.547_29.653_2022_48,0.6360221507999999
ID_-0.569_30.031_2022_00,92.75565479000002
ID_-0.569_30.031_2022_01,100.59128190000006
ID_-0.569_30.031_2022_02,106.57633466000014
ID_-0.569_30.031_2022_03,106.76770684000013
ID_-0.569_30.031_2022_04,108.17235368000009
ID_-0.569_30.031_2022_05,108.39085688000006
ID_-0.569_30.031_2022_06,109.30671381999993
ID_-0.569_30.031_2022_07,109.36239293999994
ID_-0.569_30.031_2022_08,109.57315008999993
ID_-0.569_30.031_2022_09,106.37616946999997
ID_-0.569_30.031_2022_10,118.34549480000021
ID_-0.569_30.031_2022_11,117.79628073000018
ID_-0.569_30.031_2022_12,115.88567174000005
ID_-0.569_30.031_2022_13,112.46221649999993
ID_-0.569_30.031_2022_14,131.4726016599998
ID_-0.569_30.031_2022_15,130.3162867599998
ID_-0.569_30.031_2022_16,125.3242986199999
ID_-0.569_30.031_2022_17,125.6809193399999
ID_-0.569_30.031_2022_18,127.28472576000011
ID_-0.569_30.031_2022_19,121.57526737999991
ID_-0.569_30.031_2022_20,121.19572486000007
ID_-0.569_30.031_2022_21,119.76939775999998
ID_-0.569_30.031_2022_22,118.84329899999986
ID_-0.569_30.031_2022_23,117.6162458599999
ID_-0.569_30.031_2022_24,116.66719002999984
ID_-0.569_30.031_2022_25,115.53440107999984
ID_-0.569_30.031_2022_26,114.08050925000003
ID_-0.569_30.031_2022_27,111.28258405999988
ID_-0.569_30.031_2022_28,108.9104750700001
ID_-0.569_30.031_2022_29,108.42765449000008
ID_-0.569_30.031_2022_30,108.83256866000009
ID_-0.569_30.031_2022_31,119.7082620500001
ID_-0.569_30.031_2022_32,118.54389386999996
ID_-0.569_30.031_2022_33,118.2150030599999
ID_-0.569_30.031_2022_34,118.71353111
ID_-0.569_30.031_2022_35,122.08312023999984
ID_-0.569_30.031_2022_36,126.11055258999988
ID_-0.569_30.031_2022_37,129.64826844999988
ID_-0.569_30.031_2022_38,129.15463314999985
ID_-0.569_30.031_2022_39,124.88890266
ID_-0.569_30.031_2022_40,124.6570306999999
ID_-0.569_30.031_2022_41,127.1136493999998
ID_-0.569_30.031_2022_42,131.02529209999992
ID_-0.569_30.031_2022_43,132.82359199999988
ID_-0.569_30.031_2022_44,121.89008045999995
ID_-0.569_30.031_2022_45,123.09023797999991
ID_-0.569_30.031_2022_46,123.13833055999993
ID_-0.569_30.031_2022_47,127.73638178000004
ID_-0.569_30.031_2022_48,117.30966313999997
ID_-0.598_29.102_2022_00,0.07604098868000003
ID_-0.598_29.102_2022_01,0.08108213325999993
ID_-0.598_29.102_2022_02,0.08302144524999999
ID_-0.598_29.102_2022_03,0.0842301058
ID_-0.598_29.102_2022_04,0.08471758842000002
ID_-0.598_29.102_2022_05,0.08466753562000001
ID_-0.598_29.102_2022_06,0.08518740013999997
ID_-0.598_29.102_2022_07,0.08524313913999997
ID_-0.598_29.102_2022_08,0.08578235333999996
ID_-0.598_29.102_2022_09,0.08410344223999999
ID_-0.598_29.102_2022_10,0.08773994222000013
ID_-0.598_29.102_2022_11,0.08736545285999994
ID_-0.598_29.102_2022_12,0.08746491970000013
ID_-0.598_29.102_2022_13,0.08811057282000012
ID_-0.598_29.102_2022_14,0.09083808591999994
ID_-0.598_29.102_2022_15,0.09178980837999999
ID_-0.598_29.102_2022_16,0.08921834968000003
ID_-0.598_29.102_2022_17,0.0863656015400001
ID_-0.598_29.102_2022_18,0.0877280097400001
ID_-0.598_29.102_2022_19,0.08951562021999994
ID_-0.598_29.102_2022_20,0.09105718249999989
ID_-0.598_29.102_2022_21,0.0912927895999999
ID_-0.598_29.102_2022_22,0.0960049167
ID_-0.598_29.102_2022_23,0.09801552335000001
ID_-0.598_29.102_2022_24,0.09975450773000002
ID_-0.598_29.102_2022_25,0.09876053377999992
ID_-0.598_29.102_2022_26,0.09775815528000002
ID_-0.598_29.102_2022_27,0.09757539268999996
ID_-0.598_29.102_2022_28,0.0955074545500001
ID_-0.598_29.102_2022_29,0.09603407932999998
ID_-0.598_29.102_2022_30,0.09779273136999996
ID_-0.598_29.102_2022_31,0.10413166664000008
ID_-0.598_29.102_2022_32,0.10229170291999998
ID_-0.598_29.102_2022_33,0.10115380297999993
ID_-0.598_29.102_2022_34,0.10124013449999993
ID_-0.598_29.102_2022_35,0.10257154518000007
ID_-0.598_29.102_2022_36,0.10440546116000014
ID_-0.598_29.102_2022_37,0.10512601482
ID_-0.598_29.102_2022_38,0.10430643565999999
ID_-0.598_29.102_2022_39,0.10061193417999999
ID_-0.598_29.102_2022_40,0.09567914165000001
ID_-0.598_29.102_2022_41,0.09621458190000005
ID_-0.598_29.102_2022_42,0.09618131311000004
ID_-0.598_29.102_2022_43,0.09613935880000005
ID_-0.598_29.102_2022_44,0.09628809125000005
ID_-0.598_29.102_2022_45,0.09695784370000006
ID_-0.598_29.102_2022_46,0.09736932103000016
ID_-0.598_29.102_2022_47,0.09904111616000008
ID_-0.598_29.102_2022_48,0.09654193579999994
ID_-0.604_29.896_2022_00,64.36719160000003
ID_-0.604_29.896_2022_01,64.49644290000003
ID_-0.604_29.896_2022_02,65.34684519999992
ID_-0.604_29.896_2022_03,65.08063529999995
ID_-0.604_29.896_2022_04,68.46700189999999
ID_-0.604_29.896_2022_05,69.88687459999997
ID_-0.604_29.896_2022_06,69.74581554
ID_-0.604_29.896_2022_07,69.34611179999997
ID_-0.604_29.896_2022_08,68.88813510000001
ID_-0.604_29.896_2022_09,71.39540203000003
ID_-0.604_29.896_2022_10,72.26907693999992
ID_-0.604_29.896_2022_11,70.99240801999991
ID_-0.604_29.896_2022_12,70.5408583999999
ID_-0.604_29.896_2022_13,69.2556649199999
ID_-0.604_29.896_2022_14,73.97108089999992
ID_-0.604_29.896_2022_15,77.38198365999992
ID_-0.604_29.896_2022_16,76.63179560999997
ID_-0.604_29.896_2022_17,77.08115558999997
ID_-0.604_29.896_2022_18,75.13002341
ID_-0.604_29.896_2022_19,73.40717522000004
ID_-0.604_29.896_2022_20,72.89294825000007
ID_-0.604_29.896_2022_21,73.31647911999995
ID_-0.604_29.896_2022_22,72.34778558999989
ID_-0.604_29.896_2022_23,71.8854353399999
ID_-0.604_29.896_2022_24,70.10867127999994
ID_-0.604_29.896_2022_25,69.92144333999998
ID_-0.604_29.896_2022_26,69.82748523999999
ID_-0.604_29.896_2022_27,69.46212874
ID_-0.604_29.896_2022_28,67.3002641
ID_-0.604_29.896_2022_29,67.02327175
ID_-0.604_29.896_2022_30,67.22605963000001
ID_-0.604_29.896_2022_31,71.22986678000005
ID_-0.604_29.896_2022_32,71.23320575999998
ID_-0.604_29.896_2022_33,71.2553402200001
ID_-0.604_29.896_2022_34,71.88535575000013
ID_-0.604_29.896_2022_35,73.5988023800001
ID_-0.604_29.896_2022_36,76.1309028499999
ID_-0.604_29.896_2022_37,77.7757669599999
ID_-0.604_29.896_2022_38,77.83469720999992
ID_-0.604_29.896_2022_39,75.89469500999986
ID_-0.604_29.896_2022_40,76.10408559999988
ID_-0.604_29.896_2022_41,77.37392649999987
ID_-0.604_29.896_2022_42,79.00076315000003
ID_-0.604_29.896_2022_43,79.02512190000003
ID_-0.604_29.896_2022_44,76.73114818000006
ID_-0.604_29.896_2022_45,76.71766304000005
ID_-0.604_29.896_2022_46,77.27662197999996
ID_-0.604_29.896_2022_47,79.04775093999991
ID_-0.604_29.896_2022_48,73.20296424999988
ID_-0.615_30.885_2022_00,69.92394108000003
ID_-0.615_30.885_2022_01,77.68821510000004
ID_-0.615_30.885_2022_02,81.67374022
ID_-0.615_30.885_2022_03,82.27662701999994
ID_-0.615_30.885_2022_04,84.53146704000002
ID_-0.615_30.885_2022_05,84.53146704000002
ID_-0.615_30.885_2022_06,85.07491798000002
ID_-0.615_30.885_2022_07,85.19699580000004
ID_-0.615_30.885_2022_08,85.8084536400001
ID_-0.615_30.885_2022_09,88.73100782000007
ID_-0.615_30.885_2022_10,89.20974279999992
ID_-0.615_30.885_2022_11,87.04039267999985
ID_-0.615_30.885_2022_12,87.4780723699999
ID_-0.615_30.885_2022_13,86.11699556999987
ID_-0.615_30.885_2022_14,92.43090013999999
ID_-0.615_30.885_2022_15,93.5069143400001
ID_-0.615_30.885_2022_16,92.4199796
ID_-0.615_30.885_2022_17,89.4748584500001
ID_-0.615_30.885_2022_18,90.9856075
ID_-0.615_30.885_2022_19,90.99260379999998
ID_-0.615_30.885_2022_20,88.30958631999998
ID_-0.615_30.885_2022_21,87.94865678000004
ID_-0.615_30.885_2022_22,86.1859363700001
ID_-0.615_30.885_2022_23,84.26444831000009
ID_-0.615_30.885_2022_24,82.77396239000011
ID_-0.615_30.885_2022_25,82.46190503000011
ID_-0.615_30.885_2022_26,82.40928465000007
ID_-0.615_30.885_2022_27,79.97882839000009
ID_-0.615_30.885_2022_28,77.98225311999994
ID_-0.615_30.885_2022_29,76.85867006000001
ID_-0.615_30.885_2022_30,77.34544731999995
ID_-0.615_30.885_2022_31,78.19893485999992
ID_-0.615_30.885_2022_32,82.56411904999986
ID_-0.615_30.885_2022_33,82.63150614999986
ID_-0.615_30.885_2022_34,83.04886759999987
ID_-0.615_30.885_2022_35,86.1305140799999
ID_-0.615_30.885_2022_36,89.98980086000005
ID_-0.615_30.885_2022_37,91.96864986000004
ID_-0.615_30.885_2022_38,93.56021975999998
ID_-0.615_30.885_2022_39,90.50623353999987
ID_-0.615_30.885_2022_40,90.70174023999982
ID_-0.615_30.885_2022_41,91.66446017999984
ID_-0.615_30.885_2022_42,92.35016914999986
ID_-0.615_30.885_2022_43,96.5451159
ID_-0.615_30.885_2022_44,92.44905613999987
ID_-0.615_30.885_2022_45,93.0247049799999
ID_-0.615_30.885_2022_46,93.68688424
ID_-0.615_30.885_2022_47,94.71724921999997
ID_-0.615_30.885_2022_48,90.59162243999992
ID_-0.627_29.773_2022_00,104.8761166699999
ID_-0.627_29.773_2022_01,105.6931826799999
ID_-0.627_29.773_2022_02,106.0168753899999
ID_-0.627_29.773_2022_03,106.05725385000001
ID_-0.627_29.773_2022_04,106.88410084000003
ID_-0.627_29.773_2022_05,106.95480686
ID_-0.627_29.773_2022_06,107.82081392000002
ID_-0.627_29.773_2022_07,107.46789358
ID_-0.627_29.773_2022_08,108.99765326
ID_-0.627_29.773_2022_09,103.48668310000002
ID_-0.627_29.773_2022_10,109.90014836
ID_-0.627_29.773_2022_11,107.28151433999996
ID_-0.627_29.773_2022_12,111.84784204000005
ID_-0.627_29.773_2022_13,112.64088008000007
ID_-0.627_29.773_2022_14,114.46824430000004
ID_-0.627_29.773_2022_15,114.77038334000007
ID_-0.627_29.773_2022_16,111.04357736000003
ID_-0.627_29.773_2022_17,109.39503166000003
ID_-0.627_29.773_2022_18,108.85782684000003
ID_-0.627_29.773_2022_19,109.04582309999998
ID_-0.627_29.773_2022_20,110.77412041999993
ID_-0.627_29.773_2022_21,112.97070501999997
ID_-0.627_29.773_2022_22,113.57250298000007
ID_-0.627_29.773_2022_23,111.43637894000015
ID_-0.627_29.773_2022_24,111.05469840000016
ID_-0.627_29.773_2022_25,110.94164172000015
ID_-0.627_29.773_2022_26,107.44600060000012
ID_-0.627_29.773_2022_27,106.37220288000013
ID_-0.627_29.773_2022_28,102.77911312000009
ID_-0.627_29.773_2022_29,101.5717872800001
ID_-0.627_29.773_2022_30,102.81826910000001
ID_-0.627_29.773_2022_31,108.34753632000006
ID_-0.627_29.773_2022_32,109.04874676
ID_-0.627_29.773_2022_33,109.24013353999997
ID_-0.627_29.773_2022_34,110.09079801999998
ID_-0.627_29.773_2022_35,111.83512766000008
ID_-0.627_29.773_2022_36,117.4445938000002
ID_-0.627_29.773_2022_37,118.93901200000023
ID_-0.627_29.773_2022_38,120.32644008000022
ID_-0.627_29.773_2022_39,117.5735379200001
ID_-0.627_29.773_2022_40,117.12894338000004
ID_-0.627_29.773_2022_41,117.63311878
ID_-0.627_29.773_2022_42,119.39822613999993
ID_-0.627_29.773_2022_43,119.39822613999993
ID_-0.627_29.773_2022_44,120.7526595500001
ID_-0.627_29.773_2022_45,120.9237824000001
ID_-0.627_29.773_2022_46,120.98728110000008
ID_-0.627_29.773_2022_47,122.24843804999992
ID_-0.627_29.773_2022_48,120.71219999999983
ID_-0.637_30.763_2022_00,39.366222700000016
ID_-0.637_30.763_2022_01,41.63072997000004
ID_-0.637_30.763_2022_02,42.42067906999997
ID_-0.637_30.763_2022_03,42.62187340999995
ID_-0.637_30.763_2022_04,42.78422424999997
ID_-0.637_30.763_2022_05,44.93020473000001
ID_-0.637_30.763_2022_06,44.86842953
ID_-0.637_30.763_2022_07,44.08965317
ID_-0.637_30.763_2022_08,43.62027111000001
ID_-0.637_30.763_2022_09,43.58293226000004
ID_-0.637_30.763_2022_10,48.13616724999997
ID_-0.637_30.763_2022_11,47.904269209999946
ID_-0.637_30.763_2022_12,46.90957020999995
ID_-0.637_30.763_2022_13,46.06067234999996
ID_-0.637_30.763_2022_14,55.15496604999999
ID_-0.637_30.763_2022_15,56.535585
ID_-0.637_30.763_2022_16,54.43104568000003
ID_-0.637_30.763_2022_17,55.130300160000026
ID_-0.637_30.763_2022_18,55.771102329999955
ID_-0.637_30.763_2022_19,53.90850687999996
ID_-0.637_30.763_2022_20,52.68366126000004
ID_-0.637_30.763_2022_21,51.89876367999994
ID_-0.637_30.763_2022_22,50.34542355999998
ID_-0.637_30.763_2022_23,49.82541824000005
ID_-0.637_30.763_2022_24,49.80522452000005
ID_-0.637_30.763_2022_25,49.542844070000065
ID_-0.637_30.763_2022_26,49.027238130000015
ID_-0.637_30.763_2022_27,48.1455254
ID_-0.637_30.763_2022_28,46.95281596000001
ID_-0.637_30.763_2022_29,47.03401041
ID_-0.637_30.763_2022_30,47.255674160000034
ID_-0.637_30.763_2022_31,51.767108839999985
ID_-0.637_30.763_2022_32,51.77802533999998
ID_-0.637_30.763_2022_33,51.62303086999996
ID_-0.637_30.763_2022_34,51.70473194999996
ID_-0.637_30.763_2022_35,52.85043684999996
ID_-0.637_30.763_2022_36,54.457220679999935
ID_-0.637_30.763_2022_37,54.59090332999995
ID_-0.637_30.763_2022_38,53.736360950000005
ID_-0.637_30.763_2022_39,53.19200301999997
ID_-0.637_30.763_2022_40,52.57919608999997
ID_-0.637_30.763_2022_41,54.88273328000004
ID_-0.637_30.763_2022_42,56.50789334000002
ID_-0.637_30.763_2022_43,56.38453371
ID_-0.637_30.763_2022_44,50.52262141999998
ID_-0.637_30.763_2022_45,51.267568749999924
ID_-0.637_30.763_2022_46,51.77155069999995
ID_-0.637_30.763_2022_47,52.12463580000001
ID_-0.637_30.763_2022_48,47.44251298999994
ID_-0.653_30.447_2022_00,27.950311570000036
ID_-0.653_30.447_2022_01,28.873169170000036
ID_-0.653_30.447_2022_02,29.61813543999999
ID_-0.653_30.447_2022_03,29.87388729999999
ID_-0.653_30.447_2022_04,29.995773669999984
ID_-0.653_30.447_2022_05,30.872384129999983
ID_-0.653_30.447_2022_06,31.253414940000003
ID_-0.653_30.447_2022_07,30.9325771
ID_-0.653_30.447_2022_08,30.310415179999964
ID_-0.653_30.447_2022_09,30.887829580000044
ID_-0.653_30.447_2022_10,33.750613960000045
ID_-0.653_30.447_2022_11,33.590972740000005
ID_-0.653_30.447_2022_12,32.804067599999954
ID_-0.653_30.447_2022_13,32.63179079999998
ID_-0.653_30.447_2022_14,40.432120969999914
ID_-0.653_30.447_2022_15,40.84602290999996
ID_-0.653_30.447_2022_16,39.27846906000005
ID_-0.653_30.447_2022_17,39.520836330000066
ID_-0.653_30.447_2022_18,39.678747980000075
ID_-0.653_30.447_2022_19,37.88384072999996
ID_-0.653_30.447_2022_20,36.991132120000046
ID_-0.653_30.447_2022_21,35.09159102
ID_-0.653_30.447_2022_22,34.58142711999998
ID_-0.653_30.447_2022_23,34.53575816000003
ID_-0.653_30.447_2022_24,34.55113355000004
ID_-0.653_30.447_2022_25,34.354411960000036
ID_-0.653_30.447_2022_26,33.97487535000002
ID_-0.653_30.447_2022_27,33.496263559999996
ID_-0.653_30.447_2022_28,32.63934423
ID_-0.653_30.447_2022_29,32.62754693999997
ID_-0.653_30.447_2022_30,32.59987727000002
ID_-0.653_30.447_2022_31,36.07703329000004
ID_-0.653_30.447_2022_32,35.967866380000004
ID_-0.653_30.447_2022_33,35.85671585
ID_-0.653_30.447_2022_34,36.01898850999998
ID_-0.653_30.447_2022_35,37.433133110000036
ID_-0.653_30.447_2022_36,38.71305640000002
ID_-0.653_30.447_2022_37,39.575505550000045
ID_-0.653_30.447_2022_38,40.25981816000002
ID_-0.653_30.447_2022_39,39.87052126000001
ID_-0.653_30.447_2022_40,37.25357830999996
ID_-0.653_30.447_2022_41,38.643019010000046
ID_-0.653_30.447_2022_42,40.00249309999997
ID_-0.653_30.447_2022_43,40.73361510999996
ID_-0.653_30.447_2022_44,36.44038057000001
ID_-0.653_30.447_2022_45,35.92365766999999
ID_-0.653_30.447_2022_46,36.121618199999986
ID_-0.653_30.447_2022_47,38.47811659999994
ID_-0.653_30.447_2022_48,33.129672729999974
ID_-0.659_30.341_2022_00,18.512535569999994
ID_-0.659_30.341_2022_01,18.843218980000014
ID_-0.659_30.341_2022_02,20.059954
ID_-0.659_30.341_2022_03,20.047893030000015
ID_-0.659_30.341_2022_04,20.24705447000001
ID_-0.659_30.341_2022_05,20.31763688000001
ID_-0.659_30.341_2022_06,21.0911919
ID_-0.659_30.341_2022_07,20.926934449999994
ID_-0.659_30.341_2022_08,20.520627689999973
ID_-0.659_30.341_2022_09,21.19125375999998
ID_-0.659_30.341_2022_10,22.530415769999987
ID_-0.659_30.341_2022_11,21.96210698999998
ID_-0.659_30.341_2022_12,21.892355139999967
ID_-0.659_30.341_2022_13,21.439021470000007
ID_-0.659_30.341_2022_14,27.149937089999977
ID_-0.659_30.341_2022_15,26.58758968000002
ID_-0.659_30.341_2022_16,26.273059370000027
ID_-0.659_30.341_2022_17,26.549380470000003
ID_-0.659_30.341_2022_18,26.82206072000003
ID_-0.659_30.341_2022_19,25.851134110000007
ID_-0.659_30.341_2022_20,25.137975070000024
ID_-0.659_30.341_2022_21,24.57746770000001
ID_-0.659_30.341_2022_22,23.551193070000007
ID_-0.659_30.341_2022_23,23.362362059999988
ID_-0.659_30.341_2022_24,23.252435860000006
ID_-0.659_30.341_2022_25,23.168910740000015
ID_-0.659_30.341_2022_26,23.06515864
ID_-0.659_30.341_2022_27,22.590924639999994
ID_-0.659_30.341_2022_28,21.981830909999996
ID_-0.659_30.341_2022_29,21.971909900000004
ID_-0.659_30.341_2022_30,22.01882582000001
ID_-0.659_30.341_2022_31,23.80395723
ID_-0.659_30.341_2022_32,24.208610209999982
ID_-0.659_30.341_2022_33,24.307958419999974
ID_-0.659_30.341_2022_34,24.40498015000001
ID_-0.659_30.341_2022_35,25.072587880000043
ID_-0.659_30.341_2022_36,25.702449430000016
ID_-0.659_30.341_2022_37,25.979356200000012
ID_-0.659_30.341_2022_38,26.086679690000004
ID_-0.659_30.341_2022_39,25.470824469999997
ID_-0.659_30.341_2022_40,25.571841120000002
ID_-0.659_30.341_2022_41,26.393957179999997
ID_-0.659_30.341_2022_42,27.255895829999996
ID_-0.659_30.341_2022_43,27.75956523999996
ID_-0.659_30.341_2022_44,23.684041589999982
ID_-0.659_30.341_2022_45,24.259325539999978
ID_-0.659_30.341_2022_46,24.52855410999998
ID_-0.659_30.341_2022_47,26.051626729999988
ID_-0.659_30.341_2022_48,21.79810744999999
ID_-0.667_30.433_2022_00,80.18790789999994
ID_-0.667_30.433_2022_01,86.28155915
ID_-0.667_30.433_2022_02,88.79657839000012
ID_-0.667_30.433_2022_03,90.67927238000011
ID_-0.667_30.433_2022_04,93.77905638000001
ID_-0.667_30.433_2022_05,95.47769381999996
ID_-0.667_30.433_2022_06,95.16757485999993
ID_-0.667_30.433_2022_07,94.48336034999994
ID_-0.667_30.433_2022_08,95.80886470999992
ID_-0.667_30.433_2022_09,99.93851393999986
ID_-0.667_30.433_2022_10,99.56684453999989
ID_-0.667_30.433_2022_11,98.18003453999994
ID_-0.667_30.433_2022_12,96.71161057999998
ID_-0.667_30.433_2022_13,95.84747668999997
ID_-0.667_30.433_2022_14,108.92266319999985
ID_-0.667_30.433_2022_15,112.2651352399999
ID_-0.667_30.433_2022_16,108.9944167399999
ID_-0.667_30.433_2022_17,107.08941063999984
